interaction,x,y,score
pct_rail_commute & dest_metro_pop_weighted_sum,21,25,-0.00545
pct_rail_commute & dest_metro_pop_weighted_sum,21,26,-0.00462
pct_rail_commute & dest_metro_pop_weighted_sum,21,27,-0.00376
pct_rail_commute & dest_metro_pop_weighted_sum,21,28,-0.00379
pct_rail_commute & dest_metro_pop_weighted_sum,21,29,-0.00361
pct_rail_commute & dest_metro_pop_weighted_sum,21,30,-0.00339
pct_rail_commute & dest_metro_pop_weighted_sum,21,31,-0.00358
pct_rail_commute & dest_metro_pop_weighted_sum,21,32,-0.00423
pct_rail_commute & dest_metro_pop_weighted_sum,21,33,-0.0043
pct_rail_commute & dest_metro_pop_weighted_sum,21,34,-0.00426
pct_rail_commute & dest_metro_pop_weighted_sum,21,35,-0.00679
pct_rail_commute & dest_metro_pop_weighted_sum,21,36,-0.00661
pct_rail_commute & dest_metro_pop_weighted_sum,21,37,-0.00685
pct_rail_commute & dest_metro_pop_weighted_sum,21,38,-0.00681
pct_rail_commute & dest_metro_pop_weighted_sum,21,39,-0.00654
pct_rail_commute & dest_metro_pop_weighted_sum,21,40,-0.00664
pct_rail_commute & dest_metro_pop_weighted_sum,21,41,-0.03289
pct_rail_commute & dest_metro_pop_weighted_sum,21,42,-0.03328
pct_rail_commute & dest_metro_pop_weighted_sum,21,43,-0.03351
pct_rail_commute & dest_metro_pop_weighted_sum,21,44,-0.03361
pct_rail_commute & dest_metro_pop_weighted_sum,21,45,-0.03366
pct_rail_commute & dest_metro_pop_weighted_sum,21,46,-0.03359
pct_rail_commute & dest_metro_pop_weighted_sum,21,47,-0.03324
pct_rail_commute & dest_metro_pop_weighted_sum,21,48,-0.03344
pct_rail_commute & dest_metro_pop_weighted_sum,21,49,-0.00975
pct_rail_commute & dest_metro_pop_weighted_sum,21,50,-0.00909
pct_rail_commute & dest_metro_pop_weighted_sum,21,51,-0.00862
pct_rail_commute & dest_metro_pop_weighted_sum,21,52,-0.00859
pct_rail_commute & dest_metro_pop_weighted_sum,21,53,-0.00866
pct_rail_commute & dest_metro_pop_weighted_sum,21,54,-0.00885
pct_rail_commute & dest_metro_pop_weighted_sum,21,55,-0.01781
pct_rail_commute & dest_metro_pop_weighted_sum,21,56,-0.03251
pct_rail_commute & dest_metro_pop_weighted_sum,21,57,-0.03266
pct_rail_commute & dest_metro_pop_weighted_sum,21,58,-0.0252
pct_rail_commute & dest_metro_pop_weighted_sum,21,59,-0.02458
pct_rail_commute & dest_metro_pop_weighted_sum,21,60,-0.026
pct_rail_commute & dest_metro_pop_weighted_sum,21,61,-0.02391
pct_rail_commute & dest_metro_pop_weighted_sum,22,0,-0.04255
pct_rail_commute & dest_metro_pop_weighted_sum,22,1,-0.04094
pct_rail_commute & dest_metro_pop_weighted_sum,22,2,-0.01712
pct_rail_commute & dest_metro_pop_weighted_sum,22,3,-0.01584
pct_rail_commute & dest_metro_pop_weighted_sum,22,4,-0.01603
pct_rail_commute & dest_metro_pop_weighted_sum,22,5,-0.01619
pct_rail_commute & dest_metro_pop_weighted_sum,22,6,-0.01429
pct_rail_commute & dest_metro_pop_weighted_sum,22,7,-0.01436
pct_rail_commute & dest_metro_pop_weighted_sum,22,8,-0.00653
pct_rail_commute & dest_metro_pop_weighted_sum,22,9,-0.00713
pct_rail_commute & dest_metro_pop_weighted_sum,22,10,-0.00612
pct_rail_commute & dest_metro_pop_weighted_sum,22,11,-0.00548
pct_rail_commute & dest_metro_pop_weighted_sum,22,12,-0.00628
pct_rail_commute & dest_metro_pop_weighted_sum,22,13,-0.0077
pct_rail_commute & dest_metro_pop_weighted_sum,22,14,-0.00743
pct_rail_commute & dest_metro_pop_weighted_sum,22,15,-0.00754
pct_rail_commute & dest_metro_pop_weighted_sum,22,16,-0.00704
pct_rail_commute & dest_metro_pop_weighted_sum,22,17,-0.00705
pct_rail_commute & dest_metro_pop_weighted_sum,22,18,-0.00741
pct_rail_commute & dest_metro_pop_weighted_sum,22,19,-0.00665
pct_rail_commute & dest_metro_pop_weighted_sum,22,20,-0.0064
pct_rail_commute & dest_metro_pop_weighted_sum,22,21,-0.00683
pct_rail_commute & dest_metro_pop_weighted_sum,22,22,-0.00645
pct_rail_commute & dest_metro_pop_weighted_sum,22,23,-0.00672
pct_rail_commute & dest_metro_pop_weighted_sum,22,24,-0.00593
pct_rail_commute & dest_metro_pop_weighted_sum,22,25,-0.00639
pct_rail_commute & dest_metro_pop_weighted_sum,22,26,-0.00556
pct_rail_commute & dest_metro_pop_weighted_sum,22,27,-0.00469
pct_rail_commute & dest_metro_pop_weighted_sum,22,28,-0.0045
pct_rail_commute & dest_metro_pop_weighted_sum,22,29,-0.00432
pct_rail_commute & dest_metro_pop_weighted_sum,22,30,-0.0041
pct_rail_commute & dest_metro_pop_weighted_sum,22,31,-0.00429
pct_rail_commute & dest_metro_pop_weighted_sum,22,32,-0.00494
pct_rail_commute & dest_metro_pop_weighted_sum,22,33,-0.00502
pct_rail_commute & dest_metro_pop_weighted_sum,22,34,-0.00475
pct_rail_commute & dest_metro_pop_weighted_sum,22,35,-0.00727
pct_rail_commute & dest_metro_pop_weighted_sum,22,36,-0.00709
pct_rail_commute & dest_metro_pop_weighted_sum,22,37,-0.00733
pct_rail_commute & dest_metro_pop_weighted_sum,22,38,-0.00729
pct_rail_commute & dest_metro_pop_weighted_sum,22,39,-0.00702
pct_rail_commute & dest_metro_pop_weighted_sum,22,40,-0.00686
pct_rail_commute & dest_metro_pop_weighted_sum,22,41,-0.03305
pct_rail_commute & dest_metro_pop_weighted_sum,22,42,-0.03344
pct_rail_commute & dest_metro_pop_weighted_sum,22,43,-0.03367
pct_rail_commute & dest_metro_pop_weighted_sum,22,44,-0.03365
pct_rail_commute & dest_metro_pop_weighted_sum,22,45,-0.03371
pct_rail_commute & dest_metro_pop_weighted_sum,22,46,-0.03363
pct_rail_commute & dest_metro_pop_weighted_sum,22,47,-0.03311
pct_rail_commute & dest_metro_pop_weighted_sum,22,48,-0.03285
pct_rail_commute & dest_metro_pop_weighted_sum,22,49,-0.00904
pct_rail_commute & dest_metro_pop_weighted_sum,22,50,-0.00838
pct_rail_commute & dest_metro_pop_weighted_sum,22,51,-0.00791
pct_rail_commute & dest_metro_pop_weighted_sum,22,52,-0.00788
pct_rail_commute & dest_metro_pop_weighted_sum,22,53,-0.00795
pct_rail_commute & dest_metro_pop_weighted_sum,22,54,-0.00811
pct_rail_commute & dest_metro_pop_weighted_sum,22,55,-0.01707
pct_rail_commute & dest_metro_pop_weighted_sum,22,56,-0.03177
pct_rail_commute & dest_metro_pop_weighted_sum,22,57,-0.03192
pct_rail_commute & dest_metro_pop_weighted_sum,22,58,-0.02446
pct_rail_commute & dest_metro_pop_weighted_sum,22,59,-0.02384
pct_rail_commute & dest_metro_pop_weighted_sum,22,60,-0.02525
pct_rail_commute & dest_metro_pop_weighted_sum,22,61,-0.02323
pct_rail_commute & dest_metro_pop_weighted_sum,23,0,-0.04388
pct_rail_commute & dest_metro_pop_weighted_sum,23,1,-0.04228
pct_rail_commute & dest_metro_pop_weighted_sum,23,2,-0.01846
pct_rail_commute & dest_metro_pop_weighted_sum,23,3,-0.01718
pct_rail_commute & dest_metro_pop_weighted_sum,23,4,-0.01737
pct_rail_commute & dest_metro_pop_weighted_sum,23,5,-0.01746
pct_rail_commute & dest_metro_pop_weighted_sum,23,6,-0.01556
pct_rail_commute & dest_metro_pop_weighted_sum,23,7,-0.01563
pct_rail_commute & dest_metro_pop_weighted_sum,23,8,-0.0078
pct_rail_commute & dest_metro_pop_weighted_sum,23,9,-0.0084
pct_rail_commute & dest_metro_pop_weighted_sum,23,10,-0.00739
pct_rail_commute & dest_metro_pop_weighted_sum,23,11,-0.00675
pct_rail_commute & dest_metro_pop_weighted_sum,23,12,-0.00755
pct_rail_commute & dest_metro_pop_weighted_sum,23,13,-0.00897
pct_rail_commute & dest_metro_pop_weighted_sum,23,14,-0.0087
pct_rail_commute & dest_metro_pop_weighted_sum,23,15,-0.00881
pct_rail_commute & dest_metro_pop_weighted_sum,23,16,-0.00821
pct_rail_commute & dest_metro_pop_weighted_sum,23,17,-0.00817
pct_rail_commute & dest_metro_pop_weighted_sum,23,18,-0.00854
pct_rail_commute & dest_metro_pop_weighted_sum,23,19,-0.00777
pct_rail_commute & dest_metro_pop_weighted_sum,23,20,-0.00753
pct_rail_commute & dest_metro_pop_weighted_sum,23,21,-0.00796
pct_rail_commute & dest_metro_pop_weighted_sum,23,22,-0.00707
pct_rail_commute & dest_metro_pop_weighted_sum,23,23,-0.00733
pct_rail_commute & dest_metro_pop_weighted_sum,23,24,-0.00655
pct_rail_commute & dest_metro_pop_weighted_sum,23,25,-0.00701
pct_rail_commute & dest_metro_pop_weighted_sum,23,26,-0.00618
pct_rail_commute & dest_metro_pop_weighted_sum,23,27,-0.00531
pct_rail_commute & dest_metro_pop_weighted_sum,23,28,-0.00492
pct_rail_commute & dest_metro_pop_weighted_sum,23,29,-0.00474
pct_rail_commute & dest_metro_pop_weighted_sum,23,30,-0.00452
pct_rail_commute & dest_metro_pop_weighted_sum,23,31,-0.00471
pct_rail_commute & dest_metro_pop_weighted_sum,23,32,-0.0052
pct_rail_commute & dest_metro_pop_weighted_sum,23,33,-0.00528
pct_rail_commute & dest_metro_pop_weighted_sum,23,34,-0.00501
pct_rail_commute & dest_metro_pop_weighted_sum,23,35,-0.00753
pct_rail_commute & dest_metro_pop_weighted_sum,23,36,-0.00735
pct_rail_commute & dest_metro_pop_weighted_sum,23,37,-0.00759
pct_rail_commute & dest_metro_pop_weighted_sum,23,38,-0.00755
pct_rail_commute & dest_metro_pop_weighted_sum,23,39,-0.0072
pct_rail_commute & dest_metro_pop_weighted_sum,23,40,-0.00693
pct_rail_commute & dest_metro_pop_weighted_sum,23,41,-0.03285
pct_rail_commute & dest_metro_pop_weighted_sum,23,42,-0.03324
pct_rail_commute & dest_metro_pop_weighted_sum,23,43,-0.03326
pct_rail_commute & dest_metro_pop_weighted_sum,23,44,-0.03324
pct_rail_commute & dest_metro_pop_weighted_sum,23,45,-0.0333
pct_rail_commute & dest_metro_pop_weighted_sum,23,46,-0.03323
pct_rail_commute & dest_metro_pop_weighted_sum,23,47,-0.03271
pct_rail_commute & dest_metro_pop_weighted_sum,23,48,-0.03244
pct_rail_commute & dest_metro_pop_weighted_sum,23,49,-0.00858
pct_rail_commute & dest_metro_pop_weighted_sum,23,50,-0.00793
pct_rail_commute & dest_metro_pop_weighted_sum,23,51,-0.00753
pct_rail_commute & dest_metro_pop_weighted_sum,23,52,-0.0075
pct_rail_commute & dest_metro_pop_weighted_sum,23,53,-0.00756
pct_rail_commute & dest_metro_pop_weighted_sum,23,54,-0.00772
pct_rail_commute & dest_metro_pop_weighted_sum,23,55,-0.01668
pct_rail_commute & dest_metro_pop_weighted_sum,23,56,-0.03138
pct_rail_commute & dest_metro_pop_weighted_sum,23,57,-0.03153
pct_rail_commute & dest_metro_pop_weighted_sum,23,58,-0.02431
pct_rail_commute & dest_metro_pop_weighted_sum,23,59,-0.02379
pct_rail_commute & dest_metro_pop_weighted_sum,23,60,-0.0252
pct_rail_commute & dest_metro_pop_weighted_sum,23,61,-0.02318
pct_rail_commute & dest_metro_pop_weighted_sum,24,0,-0.04704
pct_rail_commute & dest_metro_pop_weighted_sum,24,1,-0.04565
pct_rail_commute & dest_metro_pop_weighted_sum,24,2,-0.02095
pct_rail_commute & dest_metro_pop_weighted_sum,24,3,-0.01967
pct_rail_commute & dest_metro_pop_weighted_sum,24,4,-0.01986
pct_rail_commute & dest_metro_pop_weighted_sum,24,5,-0.01995
pct_rail_commute & dest_metro_pop_weighted_sum,24,6,-0.01805
pct_rail_commute & dest_metro_pop_weighted_sum,24,7,-0.01813
pct_rail_commute & dest_metro_pop_weighted_sum,24,8,-0.00982
pct_rail_commute & dest_metro_pop_weighted_sum,24,9,-0.01041
pct_rail_commute & dest_metro_pop_weighted_sum,24,10,-0.00941
pct_rail_commute & dest_metro_pop_weighted_sum,24,11,-0.00876
pct_rail_commute & dest_metro_pop_weighted_sum,24,12,-0.00918
pct_rail_commute & dest_metro_pop_weighted_sum,24,13,-0.01053
pct_rail_commute & dest_metro_pop_weighted_sum,24,14,-0.01026
pct_rail_commute & dest_metro_pop_weighted_sum,24,15,-0.01037
pct_rail_commute & dest_metro_pop_weighted_sum,24,16,-0.00977
pct_rail_commute & dest_metro_pop_weighted_sum,24,17,-0.00937
pct_rail_commute & dest_metro_pop_weighted_sum,24,18,-0.00974
pct_rail_commute & dest_metro_pop_weighted_sum,24,19,-0.00897
pct_rail_commute & dest_metro_pop_weighted_sum,24,20,-0.00873
pct_rail_commute & dest_metro_pop_weighted_sum,24,21,-0.00916
pct_rail_commute & dest_metro_pop_weighted_sum,24,22,-0.00827
pct_rail_commute & dest_metro_pop_weighted_sum,24,23,-0.0083
pct_rail_commute & dest_metro_pop_weighted_sum,24,24,-0.00752
pct_rail_commute & dest_metro_pop_weighted_sum,24,25,-0.00798
pct_rail_commute & dest_metro_pop_weighted_sum,24,26,-0.00715
pct_rail_commute & dest_metro_pop_weighted_sum,24,27,-0.00628
pct_rail_commute & dest_metro_pop_weighted_sum,24,28,-0.00525
pct_rail_commute & dest_metro_pop_weighted_sum,24,29,-0.00507
pct_rail_commute & dest_metro_pop_weighted_sum,24,30,-0.0048
pct_rail_commute & dest_metro_pop_weighted_sum,24,31,-0.00499
pct_rail_commute & dest_metro_pop_weighted_sum,24,32,-0.00548
pct_rail_commute & dest_metro_pop_weighted_sum,24,33,-0.00555
pct_rail_commute & dest_metro_pop_weighted_sum,24,34,-0.00528
pct_rail_commute & dest_metro_pop_weighted_sum,24,35,-0.0078
pct_rail_commute & dest_metro_pop_weighted_sum,24,36,-0.00763
pct_rail_commute & dest_metro_pop_weighted_sum,24,37,-0.00787
pct_rail_commute & dest_metro_pop_weighted_sum,24,38,-0.00774
pct_rail_commute & dest_metro_pop_weighted_sum,24,39,-0.00724
pct_rail_commute & dest_metro_pop_weighted_sum,24,40,-0.00697
pct_rail_commute & dest_metro_pop_weighted_sum,24,41,-0.03289
pct_rail_commute & dest_metro_pop_weighted_sum,24,42,-0.03318
pct_rail_commute & dest_metro_pop_weighted_sum,24,43,-0.0332
pct_rail_commute & dest_metro_pop_weighted_sum,24,44,-0.03314
pct_rail_commute & dest_metro_pop_weighted_sum,24,45,-0.03319
pct_rail_commute & dest_metro_pop_weighted_sum,24,46,-0.03312
pct_rail_commute & dest_metro_pop_weighted_sum,24,47,-0.03256
pct_rail_commute & dest_metro_pop_weighted_sum,24,48,-0.03207
pct_rail_commute & dest_metro_pop_weighted_sum,24,49,-0.00821
pct_rail_commute & dest_metro_pop_weighted_sum,24,50,-0.0075
pct_rail_commute & dest_metro_pop_weighted_sum,24,51,-0.00709
pct_rail_commute & dest_metro_pop_weighted_sum,24,52,-0.00707
pct_rail_commute & dest_metro_pop_weighted_sum,24,53,-0.00713
pct_rail_commute & dest_metro_pop_weighted_sum,24,54,-0.00729
pct_rail_commute & dest_metro_pop_weighted_sum,24,55,-0.01616
pct_rail_commute & dest_metro_pop_weighted_sum,24,56,-0.03086
pct_rail_commute & dest_metro_pop_weighted_sum,24,57,-0.03101
pct_rail_commute & dest_metro_pop_weighted_sum,24,58,-0.02402
pct_rail_commute & dest_metro_pop_weighted_sum,24,59,-0.02349
pct_rail_commute & dest_metro_pop_weighted_sum,24,60,-0.0249
pct_rail_commute & dest_metro_pop_weighted_sum,24,61,-0.02288
pct_rail_commute & dest_metro_pop_weighted_sum,25,0,-0.04805
pct_rail_commute & dest_metro_pop_weighted_sum,25,1,-0.04691
pct_rail_commute & dest_metro_pop_weighted_sum,25,2,-0.02165
pct_rail_commute & dest_metro_pop_weighted_sum,25,3,-0.02019
pct_rail_commute & dest_metro_pop_weighted_sum,25,4,-0.02038
pct_rail_commute & dest_metro_pop_weighted_sum,25,5,-0.02047
pct_rail_commute & dest_metro_pop_weighted_sum,25,6,-0.01857
pct_rail_commute & dest_metro_pop_weighted_sum,25,7,-0.01864
pct_rail_commute & dest_metro_pop_weighted_sum,25,8,-0.01033
pct_rail_commute & dest_metro_pop_weighted_sum,25,9,-0.01093
pct_rail_commute & dest_metro_pop_weighted_sum,25,10,-0.00992
pct_rail_commute & dest_metro_pop_weighted_sum,25,11,-0.00927
pct_rail_commute & dest_metro_pop_weighted_sum,25,12,-0.00969
pct_rail_commute & dest_metro_pop_weighted_sum,25,13,-0.01104
pct_rail_commute & dest_metro_pop_weighted_sum,25,14,-0.01077
pct_rail_commute & dest_metro_pop_weighted_sum,25,15,-0.01088
pct_rail_commute & dest_metro_pop_weighted_sum,25,16,-0.01028
pct_rail_commute & dest_metro_pop_weighted_sum,25,17,-0.00989
pct_rail_commute & dest_metro_pop_weighted_sum,25,18,-0.01025
pct_rail_commute & dest_metro_pop_weighted_sum,25,19,-0.00948
pct_rail_commute & dest_metro_pop_weighted_sum,25,20,-0.00924
pct_rail_commute & dest_metro_pop_weighted_sum,25,21,-0.0095
pct_rail_commute & dest_metro_pop_weighted_sum,25,22,-0.00862
pct_rail_commute & dest_metro_pop_weighted_sum,25,23,-0.00865
pct_rail_commute & dest_metro_pop_weighted_sum,25,24,-0.00786
pct_rail_commute & dest_metro_pop_weighted_sum,25,25,-0.00809
pct_rail_commute & dest_metro_pop_weighted_sum,25,26,-0.00726
pct_rail_commute & dest_metro_pop_weighted_sum,25,27,-0.00639
pct_rail_commute & dest_metro_pop_weighted_sum,25,28,-0.00536
pct_rail_commute & dest_metro_pop_weighted_sum,25,29,-0.00518
pct_rail_commute & dest_metro_pop_weighted_sum,25,30,-0.00491
pct_rail_commute & dest_metro_pop_weighted_sum,25,31,-0.0051
pct_rail_commute & dest_metro_pop_weighted_sum,25,32,-0.00553
pct_rail_commute & dest_metro_pop_weighted_sum,25,33,-0.0056
pct_rail_commute & dest_metro_pop_weighted_sum,25,34,-0.00534
pct_rail_commute & dest_metro_pop_weighted_sum,25,35,-0.00786
pct_rail_commute & dest_metro_pop_weighted_sum,25,36,-0.00768
pct_rail_commute & dest_metro_pop_weighted_sum,25,37,-0.00792
pct_rail_commute & dest_metro_pop_weighted_sum,25,38,-0.00779
pct_rail_commute & dest_metro_pop_weighted_sum,25,39,-0.00729
pct_rail_commute & dest_metro_pop_weighted_sum,25,40,-0.00703
pct_rail_commute & dest_metro_pop_weighted_sum,25,41,-0.03295
pct_rail_commute & dest_metro_pop_weighted_sum,25,42,-0.03323
pct_rail_commute & dest_metro_pop_weighted_sum,25,43,-0.03325
pct_rail_commute & dest_metro_pop_weighted_sum,25,44,-0.03319
pct_rail_commute & dest_metro_pop_weighted_sum,25,45,-0.03324
pct_rail_commute & dest_metro_pop_weighted_sum,25,46,-0.03317
pct_rail_commute & dest_metro_pop_weighted_sum,25,47,-0.03261
pct_rail_commute & dest_metro_pop_weighted_sum,25,48,-0.03196
pct_rail_commute & dest_metro_pop_weighted_sum,25,49,-0.0081
pct_rail_commute & dest_metro_pop_weighted_sum,25,50,-0.00733
pct_rail_commute & dest_metro_pop_weighted_sum,25,51,-0.00697
pct_rail_commute & dest_metro_pop_weighted_sum,25,52,-0.00705
pct_rail_commute & dest_metro_pop_weighted_sum,25,53,-0.00712
pct_rail_commute & dest_metro_pop_weighted_sum,25,54,-0.00728
pct_rail_commute & dest_metro_pop_weighted_sum,25,55,-0.01615
pct_rail_commute & dest_metro_pop_weighted_sum,25,56,-0.03085
pct_rail_commute & dest_metro_pop_weighted_sum,25,57,-0.0309
pct_rail_commute & dest_metro_pop_weighted_sum,25,58,-0.02391
pct_rail_commute & dest_metro_pop_weighted_sum,25,59,-0.02337
pct_rail_commute & dest_metro_pop_weighted_sum,25,60,-0.02479
pct_rail_commute & dest_metro_pop_weighted_sum,25,61,-0.02277
pct_rail_commute & dest_metro_pop_weighted_sum,26,0,-0.04951
pct_rail_commute & dest_metro_pop_weighted_sum,26,1,-0.04837
pct_rail_commute & dest_metro_pop_weighted_sum,26,2,-0.02311
pct_rail_commute & dest_metro_pop_weighted_sum,26,3,-0.02165
pct_rail_commute & dest_metro_pop_weighted_sum,26,4,-0.02184
pct_rail_commute & dest_metro_pop_weighted_sum,26,5,-0.02192
pct_rail_commute & dest_metro_pop_weighted_sum,26,6,-0.02003
pct_rail_commute & dest_metro_pop_weighted_sum,26,7,-0.01993
pct_rail_commute & dest_metro_pop_weighted_sum,26,8,-0.01162
pct_rail_commute & dest_metro_pop_weighted_sum,26,9,-0.01201
pct_rail_commute & dest_metro_pop_weighted_sum,26,10,-0.01101
pct_rail_commute & dest_metro_pop_weighted_sum,26,11,-0.01036
pct_rail_commute & dest_metro_pop_weighted_sum,26,12,-0.01061
pct_rail_commute & dest_metro_pop_weighted_sum,26,13,-0.01196
pct_rail_commute & dest_metro_pop_weighted_sum,26,14,-0.01147
pct_rail_commute & dest_metro_pop_weighted_sum,26,15,-0.01157
pct_rail_commute & dest_metro_pop_weighted_sum,26,16,-0.01098
pct_rail_commute & dest_metro_pop_weighted_sum,26,17,-0.01058
pct_rail_commute & dest_metro_pop_weighted_sum,26,18,-0.01094
pct_rail_commute & dest_metro_pop_weighted_sum,26,19,-0.01006
pct_rail_commute & dest_metro_pop_weighted_sum,26,20,-0.00982
pct_rail_commute & dest_metro_pop_weighted_sum,26,21,-0.01008
pct_rail_commute & dest_metro_pop_weighted_sum,26,22,-0.00919
pct_rail_commute & dest_metro_pop_weighted_sum,26,23,-0.00914
pct_rail_commute & dest_metro_pop_weighted_sum,26,24,-0.00835
pct_rail_commute & dest_metro_pop_weighted_sum,26,25,-0.00843
pct_rail_commute & dest_metro_pop_weighted_sum,26,26,-0.0075
pct_rail_commute & dest_metro_pop_weighted_sum,26,27,-0.00664
pct_rail_commute & dest_metro_pop_weighted_sum,26,28,-0.00561
pct_rail_commute & dest_metro_pop_weighted_sum,26,29,-0.00529
pct_rail_commute & dest_metro_pop_weighted_sum,26,30,-0.00502
pct_rail_commute & dest_metro_pop_weighted_sum,26,31,-0.00522
pct_rail_commute & dest_metro_pop_weighted_sum,26,32,-0.00551
pct_rail_commute & dest_metro_pop_weighted_sum,26,33,-0.00548
pct_rail_commute & dest_metro_pop_weighted_sum,26,34,-0.00521
pct_rail_commute & dest_metro_pop_weighted_sum,26,35,-0.00755
pct_rail_commute & dest_metro_pop_weighted_sum,26,36,-0.00737
pct_rail_commute & dest_metro_pop_weighted_sum,26,37,-0.00745
pct_rail_commute & dest_metro_pop_weighted_sum,26,38,-0.00731
pct_rail_commute & dest_metro_pop_weighted_sum,26,39,-0.00682
pct_rail_commute & dest_metro_pop_weighted_sum,26,40,-0.00655
pct_rail_commute & dest_metro_pop_weighted_sum,26,41,-0.03247
pct_rail_commute & dest_metro_pop_weighted_sum,26,42,-0.03276
pct_rail_commute & dest_metro_pop_weighted_sum,26,43,-0.03278
pct_rail_commute & dest_metro_pop_weighted_sum,26,44,-0.03268
pct_rail_commute & dest_metro_pop_weighted_sum,26,45,-0.03271
pct_rail_commute & dest_metro_pop_weighted_sum,26,46,-0.03264
pct_rail_commute & dest_metro_pop_weighted_sum,26,47,-0.03208
pct_rail_commute & dest_metro_pop_weighted_sum,26,48,-0.03143
pct_rail_commute & dest_metro_pop_weighted_sum,26,49,-0.00757
pct_rail_commute & dest_metro_pop_weighted_sum,26,50,-0.0068
pct_rail_commute & dest_metro_pop_weighted_sum,26,51,-0.00644
pct_rail_commute & dest_metro_pop_weighted_sum,26,52,-0.00644
pct_rail_commute & dest_metro_pop_weighted_sum,26,53,-0.00643
pct_rail_commute & dest_metro_pop_weighted_sum,26,54,-0.00659
pct_rail_commute & dest_metro_pop_weighted_sum,26,55,-0.01542
pct_rail_commute & dest_metro_pop_weighted_sum,26,56,-0.03012
pct_rail_commute & dest_metro_pop_weighted_sum,26,57,-0.03017
pct_rail_commute & dest_metro_pop_weighted_sum,26,58,-0.02317
pct_rail_commute & dest_metro_pop_weighted_sum,26,59,-0.02264
pct_rail_commute & dest_metro_pop_weighted_sum,26,60,-0.02409
pct_rail_commute & dest_metro_pop_weighted_sum,26,61,-0.02207
pct_rail_commute & dest_metro_pop_weighted_sum,27,0,-0.05216
pct_rail_commute & dest_metro_pop_weighted_sum,27,1,-0.05102
pct_rail_commute & dest_metro_pop_weighted_sum,27,2,-0.02516
pct_rail_commute & dest_metro_pop_weighted_sum,27,3,-0.02386
pct_rail_commute & dest_metro_pop_weighted_sum,27,4,-0.02405
pct_rail_commute & dest_metro_pop_weighted_sum,27,5,-0.02413
pct_rail_commute & dest_metro_pop_weighted_sum,27,6,-0.02224
pct_rail_commute & dest_metro_pop_weighted_sum,27,7,-0.02214
pct_rail_commute & dest_metro_pop_weighted_sum,27,8,-0.01383
pct_rail_commute & dest_metro_pop_weighted_sum,27,9,-0.01422
pct_rail_commute & dest_metro_pop_weighted_sum,27,10,-0.01306
pct_rail_commute & dest_metro_pop_weighted_sum,27,11,-0.01241
pct_rail_commute & dest_metro_pop_weighted_sum,27,12,-0.01266
pct_rail_commute & dest_metro_pop_weighted_sum,27,13,-0.01401
pct_rail_commute & dest_metro_pop_weighted_sum,27,14,-0.01323
pct_rail_commute & dest_metro_pop_weighted_sum,27,15,-0.01333
pct_rail_commute & dest_metro_pop_weighted_sum,27,16,-0.01274
pct_rail_commute & dest_metro_pop_weighted_sum,27,17,-0.01234
pct_rail_commute & dest_metro_pop_weighted_sum,27,18,-0.01264
pct_rail_commute & dest_metro_pop_weighted_sum,27,19,-0.01175
pct_rail_commute & dest_metro_pop_weighted_sum,27,20,-0.01111
pct_rail_commute & dest_metro_pop_weighted_sum,27,21,-0.01113
pct_rail_commute & dest_metro_pop_weighted_sum,27,22,-0.01005
pct_rail_commute & dest_metro_pop_weighted_sum,27,23,-0.00999
pct_rail_commute & dest_metro_pop_weighted_sum,27,24,-0.00921
pct_rail_commute & dest_metro_pop_weighted_sum,27,25,-0.00897
pct_rail_commute & dest_metro_pop_weighted_sum,27,26,-0.00779
pct_rail_commute & dest_metro_pop_weighted_sum,27,27,-0.00692
pct_rail_commute & dest_metro_pop_weighted_sum,27,28,-0.00576
pct_rail_commute & dest_metro_pop_weighted_sum,27,29,-0.00545
pct_rail_commute & dest_metro_pop_weighted_sum,27,30,-0.00518
pct_rail_commute & dest_metro_pop_weighted_sum,27,31,-0.00538
pct_rail_commute & dest_metro_pop_weighted_sum,27,32,-0.00567
pct_rail_commute & dest_metro_pop_weighted_sum,27,33,-0.00564
pct_rail_commute & dest_metro_pop_weighted_sum,27,34,-0.00537
pct_rail_commute & dest_metro_pop_weighted_sum,27,35,-0.00762
pct_rail_commute & dest_metro_pop_weighted_sum,27,36,-0.00741
pct_rail_commute & dest_metro_pop_weighted_sum,27,37,-0.00749
pct_rail_commute & dest_metro_pop_weighted_sum,27,38,-0.00734
pct_rail_commute & dest_metro_pop_weighted_sum,27,39,-0.00684
pct_rail_commute & dest_metro_pop_weighted_sum,27,40,-0.00658
pct_rail_commute & dest_metro_pop_weighted_sum,27,41,-0.0325
pct_rail_commute & dest_metro_pop_weighted_sum,27,42,-0.03253
pct_rail_commute & dest_metro_pop_weighted_sum,27,43,-0.0325
pct_rail_commute & dest_metro_pop_weighted_sum,27,44,-0.0324
pct_rail_commute & dest_metro_pop_weighted_sum,27,45,-0.03243
pct_rail_commute & dest_metro_pop_weighted_sum,27,46,-0.03221
pct_rail_commute & dest_metro_pop_weighted_sum,27,47,-0.03165
pct_rail_commute & dest_metro_pop_weighted_sum,27,48,-0.03093
pct_rail_commute & dest_metro_pop_weighted_sum,27,49,-0.00707
pct_rail_commute & dest_metro_pop_weighted_sum,27,50,-0.00615
pct_rail_commute & dest_metro_pop_weighted_sum,27,51,-0.00579
