code,station_name,map_station,state_abbr,City,lat,lon,station_type,annual_ridership,match_method,has_heavy_rail,has_commuter_rail,has_light_rail,has_transit_bus,has_intercity_bus,has_air_connection,has_bikeshare,modes_served,is_metro_area,CBSA_TYPE,metro_pop,distance_to_nearest_major_city_km,num_nearby_stations,is_northeast_corridor,weekly_departures,num_routes_served,is_terminal,avg_dwell_time_sec,service_span_hours,avg_stop_sequence_pct,num_directions,avg_route_length_km,max_route_length_km,weekly_trips,pct_long_distance,pct_drove_alone,pct_public_transit,pct_rail_commute,pct_walked,pct_work_from_home,median_household_income,college_enrollment_15km
RLN,"Rocklin, CA","Rocklin, California",CA,Rocklin,38.791006,-121.237299,Station Building (with waiting room),8912.0,coord(0.11km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,471625.0,152.63637865099236,6,0,38.0,1.0,0.0,60.0,13.533333333333331,0.5277777777777778,2.0,189.092304455608,189.092304455608,38.0,0.0,0.6992267270026091,0.0061053394159242,0.0006719548110389,0.0134285969268566,0.2016126915464935,114678.0,19559.0
RMT,"Rocky Mount, NC","Rocky Mount, North Carolina",NC,Rocky Mount,35.938001,-77.797855,Station Building (with waiting room),54383.0,coord(0.02km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,57533.0,286.49733500784816,3,0,208.0,4.0,0.0,247.5,30.55,0.5394824076889294,2.0,1399.214858024027,1906.2991455185656,208.0,1.0,0.8152367813904812,0.0023071617153866,0.0,0.0049948861879504,0.0964488737720904,60704.0,3770.0
RNK,"Roanoke, VA","Roanoke, Virginia",VA,Roanoke,37.273185,-79.941795,Platform with Shelter,105926.0,coord(0.05km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,96810.0,241.44183127790384,4,0,122.0,1.0,1.0,0.0,13.583333333333334,0.636955636955637,2.0,945.2247145706848,945.2247145706848,122.0,1.0,0.7621699850890272,0.0243180422769932,0.0,0.0141434961845452,0.1074028593982984,52671.0,9857.0
RNO,"Reno, NV","Reno, Nevada",NV,Reno,39.528521,-119.812123,Station Building (with waiting room),62827.0,coord(0.08km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,91010.0,298.44944076776096,1,0,14.0,1.0,0.0,630.0,41.78333333333333,0.5142857142857142,2.0,2971.0773284555503,2971.0773284555503,14.0,1.0,0.6959328467628947,0.018751425499332,0.0,0.0230686520478316,0.1117795119090287,85600.0,33014.0
ROC,"Rochester, NY","Rochester, New York",NY,Rochester,43.163411,-77.608057,Station Building (with waiting room),153125.0,coord(0.15km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,210891.0,403.5137964602457,0,0,97.0,3.0,0.0,225.0,28.433333333333337,0.5076280901116428,2.0,943.866641110022,1366.7675680042164,97.0,0.6666666666666666,0.7292296992779714,0.0177399437600795,0.0001149988637017,0.0240019056954556,0.1368349574641107,74409.0,44903.0
ROM,"Rome, NY","Rome, New York",NY,Rome,43.199425,-75.44996,Station Building (with waiting room),12486.0,coord(0.12km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,62024.0,299.9874822970645,3,0,49.0,2.0,0.0,30.0,10.333333333333334,0.5161458333333333,2.0,520.9657142158277,547.9926632110037,49.0,0.5,0.7572559101773555,0.010826119268082,0.0,0.0340149034888625,0.1006186353867475,68819.0,88.0
ROY,"Royal Oak, MI","Royal Oak, Michigan",MI,Royal Oak,42.488439,-83.14701,Platform with Shelter,24856.0,coord(0.10km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,702149.0,17.21849210484393,8,0,102.0,1.0,0.0,50.32258064516129,18.516666666666666,0.4955259793969471,2.0,367.42038077740983,367.42038077740983,102.0,0.0,0.7338725870276381,0.0034149988106969,3.55246371081092e-05,0.0113771511712318,0.1803508598506729,95296.0,30657.0
RPH,"Randolph, VT","Randolph, Vermont",VT,Randolph,43.922398,-72.665459,Platform only (no shelter),2933.0,coord(0.06km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7823.0,217.1084302313754,15,0,64.0,1.0,0.0,0.0,7.95,0.4537617554858934,2.0,733.2993997839959,733.2993997839959,64.0,1.0,0.7171538813681251,0.0032698973252239,0.0,0.0298214636060427,0.1411941665031718,77328.0,5136.0
RSP,"Rouses Point, NY","Rouses Point, New York",NY,Rouses Point,44.99487,-73.371093,Platform only (no shelter),1276.0,coord(0.01km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,19807.0,346.9000674379926,7,0,23.0,1.0,0.0,3195.0,2.3833333333333333,0.3472222222222222,2.0,529.3006113987018,529.3006113987018,23.0,1.0,0.7734096187616836,0.0015578088710134,0.0,0.0471591230952246,0.0718008270548915,69208.0,0.0
RSV,"Roseville, CA","Roseville, California",CA,Roseville,38.750016,-121.286286,Platform with Shelter,37157.0,coord(0.17km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,471625.0,146.40659279065196,7,0,52.0,2.0,0.0,51.42857142857143,55.083333333333336,0.5258503401360544,2.0,586.5187364555998,2971.0773284555503,52.0,0.5,0.6992267270026091,0.0061053394159242,0.0006719548110389,0.0134285969268566,0.2016126915464935,114678.0,50583.0
RTE,"Route 128, MA","Route 128 (Boston), Massachusetts",MA,Westwood,42.210242,-71.147894,Station Building (with waiting room),568300.0,coord(0.06km),0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,630645.0,18.21764404604552,8,1,1023.0,2.0,0.0,44.48275862068966,28.466666666666665,0.465092939409289,2.0,838.788818169663,945.2247145706848,1023.0,1.0,0.589931188151255,0.0952224916442755,0.0280070777901566,0.031674421652795,0.2062074841077397,126497.0,68261.0
RTL,"Rantoul, IL","Rantoul, Illinois",IL,Rantoul,40.310905,-88.159126,Platform with Shelter,5865.0,coord(0.07km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,81982.0,179.6575569145592,4,0,28.0,2.0,0.0,30.0,9.066666666666666,0.5454545454545454,2.0,481.17528758394224,481.17528758394224,28.0,0.0,0.6556849977107392,0.0373200386630716,0.0,0.0715470315917993,0.1317495039934883,63091.0,0.0
RUD,"Rutland, VT","Rutland, Vermont",VT,Rutland,43.605756,-72.981538,Station Building (with waiting room),10537.0,coord(0.18km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,51120.0,208.83488800490412,14,0,14.0,1.0,0.0,600.0,8.183333333333334,0.5333333333333333,2.0,419.0656437003757,419.0656437003757,14.0,0.0,0.8036353328845268,0.0081493817099528,0.0008858023597774,0.0248024660737696,0.0943910994578889,64778.0,0.0
RUG,"Rugby, ND","Rugby, North Dakota",ND,Rugby,48.369846,-99.997556,Station Building (with waiting room),2807.0,coord(0.06km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43061.0,1038.577681813091,0,0,56.0,1.0,0.0,0.0,15.933333333333334,0.5126602564102564,2.0,2822.713110579522,2822.713110579522,56.0,1.0,0.8462765957446808,0.0,0.0,0.0313829787234042,0.0877659574468085,63214.0,0.0
RVM,"Richmond, VA","Richmond - Main Street, Virginia",VA,Richmond,37.534209,-77.429512,Station Building (with waiting room),129928.0,coord(0.03km),0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,206977.0,155.15165879747792,4,0,135.0,1.0,0.0,163.52941176470588,28.733333333333334,0.6208902415843711,2.0,945.2247145706848,945.2247145706848,135.0,1.0,0.6489495554856547,0.0363640878764299,8.277734549608463e-05,0.0422578348757512,0.169238282866745,62671.0,43158.0
RVR,"Richmond, VA","Richmond - Staples Mill, Virginia",VA,Richmond,37.617693,-77.496943,Station Building (with waiting room),506023.0,coord(0.38km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,206977.0,147.60165362035482,5,0,471.0,5.0,0.0,412.86713286713285,34.21666666666667,0.5906386151326065,2.0,1097.6130144711071,1906.2991455185656,471.0,1.0,0.6960578948274576,0.0082583918231016,0.0011650128840094,0.0074205007833707,0.1982186206936131,86397.0,43645.0
SAB,"St. Albans, VT","St. Albans, Vermont",VT,St Albans,44.81236,-73.086191,Station Building (with waiting room),3954.0,coord(0.16km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51120.0,317.7387121000325,9,0,64.0,1.0,1.0,0.0,11.583333333333334,0.4291013584117032,2.0,733.2993997839959,733.2993997839959,64.0,1.0,0.7486813404719413,0.0015070394606385,0.0,0.0141978980765417,0.1242117787031528,79078.0,0.0
SAC,"Sacramento, CA","Sacramento, California",CA,Sacramento,38.584004,-121.500704,Station Building (with waiting room),764100.0,coord(0.10km),0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,471625.0,120.21936912920803,11,0,566.0,3.0,1.0,40.875,66.03333333333333,0.5423624794745485,2.0,240.80507085580064,2971.0773284555503,566.0,0.6666666666666666,0.6759420806293558,0.0148718194713795,0.0008689276144921,0.0170893666011087,0.1731865932966483,88724.0,56649.0
SAL,"Salisbury, NC","Salisbury, North Carolina",NC,Salisbury,35.667496,-80.466323,Station Building (with waiting room),28675.0,coord(1.04km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,48085.0,59.6926395196533,6,0,153.0,3.0,0.0,110.52631578947368,22.816666666666663,0.4899706287864182,2.0,1267.39715763404,1884.3234310848925,153.0,0.6666666666666666,0.7947090268497145,0.0029158060988944,0.0,0.0095523022718989,0.0776637103632608,63196.0,9049.0
SAN,"San Diego, CA","San Diego, California",CA,San Diego,32.716169,-117.169576,Station Building (with waiting room),489962.0,coord(0.09km),0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1321016.0,0.6516405938522948,3,0,227.0,1.0,1.0,0.0,28.05,0.5469603964470168,2.0,429.2130732768498,429.2130732768498,227.0,0.0,0.675685570838583,0.0216951280717154,0.0009337314797125,0.0308420107907415,0.1689728400855838,102285.0,157905.0
SAO,"Saco, ME","Saco-Biddeford, Maine",ME,Saco,43.496191,-70.449139,Station Building (with waiting room),51816.0,coord(0.12km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,25043.0,135.71170406587632,8,0,416.0,1.0,0.0,0.0,19.833333333333332,0.5870382658703827,2.0,193.44273238515467,193.44273238515467,416.0,0.0,0.731639631897447,0.0058187417194829,0.0007072009166756,0.0218068535825545,0.1484405772191785,82904.0,6516.0
SAR,"Saratoga Springs, NY","Saratoga Springs, New York",NY,Saratoga Springs,43.08281,-73.810027,Station Building (with waiting room),36146.0,coord(0.08km),0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,98012.0,238.5959523886044,6,0,37.0,2.0,0.0,120.0,5.45,0.5388888888888889,2.0,492.5556221659264,529.3006113987018,37.0,0.5,0.7519025378057942,0.005552470849528,0.001388117712382,0.0146650553614005,0.1574615409739687,99653.0,12321.0
SAS,"San Antonio, TX","San Antonio, Texas",TX,San Antonio,29.41935,-98.478143,Station Building (with waiting room),63676.0,coord(0.03km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1359174.0,1.7467168797276846,1,0,100.0,2.0,1.0,6030.0,43.95,0.564206368010498,2.0,2782.9459735508767,2802.420687273947,100.0,1.0,0.707314869570931,0.0163919278533412,0.0002700160982981,0.0169391467901964,0.128202206123924,70571.0,79218.0
SAV,"Savannah, GA","Savannah, Georgia",GA,Savannah,32.083412,-81.148264,Station Building (with waiting room),73969.0,coord(0.67km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,140157.0,200.61656137481032,1,0,161.0,3.0,1.0,579.4285714285714,44.46666666666667,0.5395445134575569,2.0,1601.0707161739797,1906.2991455185656,161.0,1.0,0.7377357832711551,0.0136885045849168,6.973257557267878e-05,0.0227676859244796,0.099103936403891,69575.0,33885.0
SBA,"Santa Barbara, CA","Santa Barbara, California",CA,Santa Barbara,34.413718,-119.692785,Station Building (with waiting room),339569.0,coord(0.19km),0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,107800.0,139.18350205305677,6,0,140.0,2.0,0.0,170.0,35.43333333333333,0.5178145895860066,2.0,522.1226998763688,1544.1285924710774,140.0,0.5,0.6533247224468064,0.0226972451736309,0.0002317051527282,0.0392222594703318,0.1254461556664234,95977.0,41902.0
SBG,"Sebring, FL","Sebring, Florida",FL,Sebring,27.496632,-81.434202,Platform with Shelter,17805.0,coord(0.09km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14382.0,316.0345800611751,4,0,110.0,2.0,0.0,139.2,51.983333333333334,0.4538603425559948,2.0,1779.111179739824,1906.2991455185656,110.0,1.0,0.758895304189539,0.0015358798600642,0.000312864415939,0.0188287493956028,0.075826957535766,55581.0,3000.0
SBY,"Shelby, MT","Shelby, Montana",MT,Shelby,48.506748,-111.856649,Station Building (with waiting room),7107.0,coord(0.30km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,784.2424582499912,1,0,56.0,1.0,0.0,480.0,6.883333333333334,0.5126602564102564,2.0,2822.713110579522,2822.713110579522,56.0,1.0,0.7230915125651968,0.0132764343290659,0.0,0.081081081081081,0.096728307254623,53693.0,0.0
SCA,"St. Catharines, ON",,ON,St. Catharines,43.147829,-79.256017,Station Building (with waiting room),,,,,,,,,,,,,260525.0,322.7865883256639,8,0,,,,,,,,,,,,,,,,,,0.0
SCC,"Santa Clara, CA","Santa Clara (University), California",CA,Santa Clara,37.353219,-121.936576,Platform with Shelter,40932.0,coord(0.20km),,,,,,,,,,,971495.0,4.837458147221254,17,0,266.0,1.0,0.0,19.285714285714285,13.75,0.5325396825396825,2.0,189.092304455608,189.092304455608,266.0,0.0,0.6174415324780677,0.0269365468594617,0.0063208131818808,0.0208741252262212,0.2185230709681138,159674.0,90073.0
SCD,"St. Cloud, MN","St. Cloud, Minnesota",MN,St. Cloud,45.567748,-94.149093,Station Building (with waiting room),8247.0,coord(0.14km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,65915.0,569.7129554685821,0,0,56.0,1.0,0.0,0.0,29.383333333333333,0.5126602564102564,2.0,2822.713110579522,2822.713110579522,56.0,1.0,0.8124165861291361,0.0043720373694141,0.0,0.0301440471259606,0.0747848497399788,71480.0,24461.0
SCH,"Schriever, LA","Schriever, Louisiana",LA,Schriever,29.746678,-90.815246,Platform only (no shelter),1286.0,coord(0.25km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,33681.0,439.4518057215574,1,0,12.0,1.0,0.0,0.0,32.55,0.5227272727272727,2.0,2685.572404935525,2685.572404935525,12.0,1.0,0.8097626432609605,0.0030796981895774,0.0,0.0137266547878307,0.0362524472601685,64819.0,8679.0
SDL,"Slidell, LA","Slidell, Louisiana",LA,Slidell,30.278372,-89.782565,Station Building (with waiting room),6682.0,coord(0.02km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,360877.0,540.7702478708098,5,0,64.0,1.0,0.0,142.10526315789474,33.333333333333336,0.3936284561671558,2.0,1884.3234310848925,1884.3234310848925,64.0,1.0,0.7743396470569206,0.0012131407405011,0.0001779273086068,0.0082736198502175,0.1239991588890865,79277.0,135.0
SDY,"Schenectady, NY","Schenectady, New York",NY,Schenectady,42.814724,-73.942892,Station Building (with waiting room),63212.0,coord(0.06km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,98012.0,231.77242460267735,6,0,134.0,5.0,0.0,158.1818181818182,29.0,0.5451277125320187,2.0,820.7818177616323,1366.7675680042164,134.0,0.6,0.7220021077627032,0.0354851189285094,0.0,0.0279745467643174,0.1226371046277397,76989.0,21055.0
SEA,"Seattle, WA","Seattle, Washington",WA,Seattle,47.598445,-122.330161,Station Building (with waiting room),736898.0,coord(0.14km),0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,622175.0,0.5990638064324366,6,0,140.0,3.0,1.0,159.0,52.31666666666667,0.5419642857142857,2.0,1011.2989221972814,2822.713110579522,140.0,0.6666666666666666,0.5184176348535803,0.080008434117482,0.0017943010635356,0.0429582092760524,0.2618883726501588,122148.0,99412.0
SED,"Sedalia, MO","Sedalia, Missouri",MO,Sedalia,38.711604,-93.228706,Station Building (with waiting room),10276.0,coord(0.04km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,21365.0,486.4142064485204,1,0,28.0,2.0,0.0,0.0,8.266666666666667,0.5375,2.0,523.5086401844048,664.2438562758753,28.0,0.5,0.7939630575161436,0.0019522450818441,0.0,0.010311858637433,0.0623216699204084,60232.0,3800.0
SIM,"Simi Valley, CA","Simi Valley, California",CA,Simi Valley,34.270204,-118.695163,Platform only (no shelter),40003.0,coord(0.14km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3826423.0,48.087014002810875,12,0,140.0,2.0,0.0,72.5,37.8,0.5162901428188192,2.0,522.1226998763688,1544.1285924710774,140.0,0.5,0.7225793085200652,0.007263759332433,0.0011457269874868,0.0161574962745151,0.1408620160301932,107327.0,30669.0
SJC,"San Jose, CA","San Jose, California",CA,San Jose,37.329933,-121.902388,Station Building (with waiting room),156081.0,coord(0.16km),0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,971495.0,2.30046597167403,17,0,280.0,2.0,1.0,16.74418604651163,28.133333333333333,0.531903234429297,2.0,220.60477626992125,1544.1285924710774,280.0,0.5,0.6174415324780677,0.0269365468594617,0.0063208131818808,0.0208741252262212,0.2185230709681138,159674.0,99158.0
SJM,"St. Joseph-Benton Harbor, MI","St. Joseph/Benton Harbor, Michigan",MI,St. Joseph,42.10908,-86.484484,Station Building (with waiting room),14732.0,coord(0.33km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10060.0,97.72110481103994,7,0,14.0,1.0,0.0,60.0,13.066666666666666,0.6000000000000001,2.0,201.03079227857077,201.03079227857077,14.0,0.0,0.7737833068385667,0.0027418437440751,0.0001604270275788,0.0273601003398136,0.1022941064943777,63152.0,3173.0
SKN,"Stockton, CA","Stockton (San Joaquin St.), California",CA,Stockton,37.945468,-121.285632,Station Building (with waiting room),274640.0,coord(0.13km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,295386.0,85.10383205697505,16,0,,,,,,,,,,,,0.7479062557489377,0.0112731955498321,0.0043759782618529,0.0112068471544077,0.09259823332318,88531.0,28017.0
SKT,"Stockton, CA","Stockton (Downtown), California",CA,Stockton,37.957038,-121.279,Platform with Shelter,5094.0,coord(0.04km),0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,295386.0,86.47415143184824,16,0,,,,,,,,,,,,0.7479062557489377,0.0112731955498321,0.0043759782618529,0.0112068471544077,0.09259823332318,88531.0,28017.0
SKY,"Sandusky, OH","Sandusky, Ohio",OH,Sandusky,41.440671,-82.717866,Station Building (with waiting room),10442.0,coord(0.06km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,63968.0,104.78753584028644,2,0,76.0,2.0,0.0,160.0,27.366666666666667,0.5205739459815547,2.0,1546.611427175666,1906.2991455185656,76.0,1.0,0.8245998746938543,0.009426439596742,0.0,0.0160334909153044,0.053710770632796,68431.0,2479.0
SLC,"Salt Lake City, UT","Salt Lake City, Utah",UT,Salt Lake City,40.761661,-111.908349,Station Building (with waiting room),36073.0,coord(0.50km),0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,188158.0,583.6012613140156,1,0,14.0,1.0,0.0,1500.0,20.333333333333332,0.5142857142857142,2.0,2971.0773284555503,2971.0773284555503,14.0,1.0,0.6676618395979629,0.0231833694123519,0.0025327311097138,0.0174603250791578,0.1771855805522089,94658.0,261198.0
SLM,"Salem, OR","Salem, Oregon",OR,Salem,44.932331,-123.028331,Station Building (with waiting room),59735.0,coord(0.17km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,156248.0,71.01290643601891,3,0,42.0,2.0,0.0,120.0,29.133333333333333,0.5319923371647509,2.0,793.1318554277583,1544.1285924710774,42.0,0.5,0.714358555986131,0.0127982867632062,3.824189271874363e-05,0.0229515092800326,0.1171094228023659,74624.0,11028.0
SLO,"San Luis Obispo, CA","San Luis Obispo, California",CA,San Luis Obispo,35.276434,-120.654701,Station Building (with waiting room),91556.0,coord(0.13km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,45415.0,180.51529587684743,4,0,84.0,2.0,1.0,111.42857142857144,33.43333333333333,0.5170015648463925,2.0,588.4867188760252,1544.1285924710774,84.0,0.5,0.7015517751249046,0.0083269778517953,4.6693333748385186e-05,0.0438839515011906,0.140461330137434,93398.0,33788.0
SLQ,"St-Lambert, QC",,QC,St-Lambert,45.498896,-73.507287,Station Building (with waiting room),,,,,,,,,,,,,19807.0,400.2095531394452,2,0,23.0,1.0,0.0,0.0,8.633333333333333,0.3194444444444444,2.0,529.3006113987018,529.3006113987018,23.0,1.0,,,,,,,0.0
SMC,"San Marcos, TX","San Marcos, Texas",TX,San Marcos,29.876571,-97.941049,Platform with Shelter,10404.0,coord(0.60km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,839714.0,47.806328226084695,2,0,88.0,1.0,0.0,0.0,35.766666666666666,0.5741607129838886,2.0,2802.420687273947,2802.420687273947,88.0,1.0,0.7180913393495761,0.0047100181096011,0.0,0.0170291123251814,0.162134193666205,85827.0,38816.0
SMT,"Summit, IL","Summit, Illinois",IL,Summit,41.794912,-87.809742,Platform with Shelter,19729.0,coord(0.42km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2705627.0,17.780153775566365,10,0,49.0,2.0,0.0,0.0,13.183333333333334,0.5915584415584415,2.0,491.38103516967703,664.2438562758753,49.0,0.5,0.5623908408229,0.1298493884325678,0.0198611043744116,0.0393408786995817,0.1646533465359497,81797.0,60681.0
SNA,"Santa Ana, CA","Santa Ana, California",CA,Santa Ana,33.751629,-117.856607,Station Building (with waiting room),109990.0,coord(0.22km),0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,3826423.0,48.97124051562901,15,0,231.0,1.0,0.0,89.1891891891892,24.0,0.536287968476874,2.0,429.2130732768498,429.2130732768498,231.0,0.0,0.6941550453422167,0.0123382316119236,0.0017661723561366,0.0176271429568594,0.1659971477405097,113702.0,231495.0
SNB,"San Bernardino, CA","San Bernardino, California",CA,San Bernardino,34.104112,-117.310659,Station Building (with waiting room),9576.0,coord(0.34km),0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,310025.0,86.02493661857677,10,0,14.0,1.0,0.0,360.0,34.8,0.515625,2.0,2802.420687273947,2802.420687273947,14.0,1.0,0.7523177527674346,0.0090209543341766,0.0024123120371849,0.0145264051507484,0.0995110235095357,82184.0,70249.0
SNC,"San Juan Capistrano, CA","San Juan Capistrano, California",CA,San Juan Capistrano,33.501318,-117.663813,Station Building (with waiting room),162211.0,coord(0.05km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,340830.0,81.46028564614551,11,0,231.0,1.0,0.0,98.91891891891892,24.866666666666667,0.5388240189439589,2.0,429.2130732768498,429.2130732768498,231.0,0.0,0.6941550453422167,0.0123382316119236,0.0017661723561366,0.0176271429568594,0.1659971477405097,113702.0,19653.0
SND,"Sanderson, TX","Sanderson, Texas",TX,Sanderson,30.139951,-102.398746,Platform only (no shelter),277.0,coord(0.03km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8362.0,385.0135210950739,0,0,42.0,2.0,0.0,0.0,33.68333333333333,0.5560253699788583,2.0,2769.035463748684,2802.420687273947,42.0,1.0,0.7341389728096677,0.0,0.0,0.0,0.0755287009063444,46989.0,0.0
SNP,"San Clemente Pier, CA","San Clemente Pier, California",CA,San Clemente,33.419645,-117.619733,Platform only (no shelter),16486.0,coord(0.09km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,328856.0,88.93919618311062,10,0,182.0,1.0,0.0,60.0,14.3,0.530249418683773,2.0,429.2130732768498,429.2130732768498,182.0,0.0,0.6941550453422167,0.0123382316119236,0.0017661723561366,0.0176271429568594,0.1659971477405097,113702.0,0.0
SNS,"Salinas, CA","Salinas, California",CA,Salinas,36.679145,-121.656745,Station Building (with waiting room),20833.0,coord(0.06km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,152667.0,76.59642474399664,3,0,14.0,1.0,0.0,90.0,17.883333333333333,0.5045977011494253,2.0,1544.1285924710774,1544.1285924710774,14.0,1.0,0.6999388216518154,0.0129964090969543,0.0001170368400053,0.028993217183136,0.0914110919005186,94486.0,16018.0
SOB,"South Bend, IN","South Bend, Indiana",IN,South Bend,41.67836,-86.287345,Station Building (with waiting room),18677.0,coord(0.17km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,101012.0,113.02042759761665,6,0,76.0,2.0,0.0,60.0,34.7,0.5205739459815547,2.0,1546.611427175666,1906.2991455185656,76.0,1.0,0.7493997906154802,0.0109257786978801,4.7229590913026706e-05,0.0350128700635238,0.0973165720762915,64885.0,21428.0
SOL,"Solana Beach, CA","Solana Beach, California",CA,Solana Beach,32.992937,-117.271135,Platform only (no shelter),202986.0,coord(0.14km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1321016.0,32.26484974722761,5,0,231.0,1.0,1.0,53.51351351351352,26.666666666666668,0.5418642188807107,2.0,429.2130732768498,429.2130732768498,231.0,0.0,0.675685570838583,0.0216951280717154,0.0009337314797125,0.0308420107907415,0.1689728400855838,102285.0,42424.0
SOP,"Southern Pines, NC","Southern Pines, North Carolina",NC,Southern Pines,35.175069,-79.390303,Station Building (with waiting room),7059.0,coord(0.18km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,54228.0,132.13073395385248,3,0,28.0,1.0,0.0,180.0,14.2,0.5108695652173914,2.0,1906.2991455185656,1906.2991455185656,28.0,1.0,0.7610639299079033,0.0021063481748717,0.0008515024536715,0.0084029847401797,0.1138324332803011,82837.0,3824.0
SPB,"Spartanburg, SC","Spartanburg, South Carolina",SC,Spartanburg,34.953736,-81.936917,Station Building (with waiting room),3707.0,coord(0.11km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,86244.0,104.05581211763248,2,0,64.0,1.0,0.0,180.0,1.3333333333333333,0.4867382359642421,2.0,1884.3234310848925,1884.3234310848925,64.0,1.0,0.8009485668810248,0.0014055219685009,0.0,0.008112236384407,0.0781123647425776,64195.0,16032.0
SPG,"Springfield, MA","Springfield, Massachusetts",MA,Springfield,42.105987,-72.592905,Station Building (with waiting room),162614.0,coord(0.06km),0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,125492.0,129.37110783169524,11,1,522.0,5.0,1.0,215.0,37.9,0.4853509231219302,2.0,479.9704169088702,1366.7675680042164,522.0,0.6,0.7780227892186553,0.018227589339794,0.0001419594185342,0.019136129618413,0.0936033086008479,70535.0,21192.0
